source,source_geo_id,source_geo_name,source_geo_type,canonical_geo_id,match_method,confidence_score,notes
zillow,394850,"Menomonie, WI",msa,metro_32860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WI
zillow,394632,"Glasgow, KY",msa,metro_23980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KY
zillow,394555,"Eau Claire, WI",msa,metro_20740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WI
zillow,394451,"Centralia, IL",msa,metro_16460,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,394678,"Hereford, TX",msa,metro_25820,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394449,"Celina, OH",msa,metro_16380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,394475,"Cleveland, OH",msa,metro_17410,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,395204,"Warrensburg, MO",msa,metro_47660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MO
zillow,394918,"Nogales, AZ",msa,metro_35700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AZ
zillow,395039,"Roseburg, OR",msa,metro_40700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OR
zillow,394817,"Madisonville, KY",msa,metro_31580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KY
zillow,394956,"Palestine, TX",msa,metro_37300,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394492,"Columbus, OH",msa,metro_18140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,394655,"Greenwood, SC",msa,metro_24940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SC
zillow,394740,"Kennett, MO",msa,metro_28380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MO
zillow,394545,"Duncan, OK",msa,metro_20340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,394641,"Grants Pass, OR",msa,metro_24420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OR
zillow,394448,"Cedartown, GA",msa,metro_16340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,394302,"Adrian, MI",msa,metro_10300,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MI
zillow,753918,"Shawano, WI",msa,metro_43020,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WI
zillow,394888,"Mount Vernon, IL",msa,metro_34500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,394947,"Ottumwa, IA",msa,metro_36900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,394363,"Bartlesville, OK",msa,metro_12780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,394721,"Jasper, IN",msa,metro_27540,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394774,"Las Vegas, NM",msa,metro_29780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NM
zillow,394490,"Columbus, MS",msa,metro_18060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MS
zillow,394900,"Napa, CA",msa,metro_34900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,395169,"Tulsa, OK",msa,metro_46140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,395138,"Summerville, GA",msa,metro_44900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,395030,"Rochester, MN",msa,metro_40340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,753921,"Steamboat Springs, CO",msa,metro_44460,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CO
zillow,394979,"Pierre, SD",msa,metro_38180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SD
zillow,394326,"Amsterdam, NY",msa,metro_11220,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NY
zillow,394501,"Corning, NY",msa,metro_18500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NY
zillow,394889,"Mount Vernon, OH",msa,metro_34540,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,394647,"Greeneville, TN",msa,metro_24620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TN
zillow,394366,"Batesville, AR",msa,metro_12900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AR
zillow,394668,"Harrisonburg, VA",msa,metro_25500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=VA
zillow,394752,"Klamath Falls, OR",msa,metro_28900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OR
zillow,394600,"Forest City, NC",msa,metro_22580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NC
zillow,394714,"Jacksonville, FL",msa,metro_27260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=FL
zillow,395118,"St. Cloud, MN",msa,metro_41060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394539,"Dover, DE",msa,metro_20100,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=DE
zillow,395111,"Spencer, IA",msa,metro_43980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,394638,"Grand Island, NE",msa,metro_24260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NE
zillow,394604,"Fort Leonard Wood, MO",msa,metro_22780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MO
zillow,395104,"Snyder, TX",msa,metro_43660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394809,"Lufkin, TX",msa,metro_31260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,395223,"Wichita Falls, TX",msa,metro_48660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,395115,"Springfield, MA",msa,metro_44140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MA
zillow,394620,"Gadsden, AL",msa,metro_23460,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AL
zillow,394304,"Akron, OH",msa,metro_10420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,394882,"Moses Lake, WA",msa,metro_34180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WA
zillow,394338,"Asheville, NC",msa,metro_11700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NC
zillow,753916,"Sandpoint, ID",msa,metro_41760,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=ID
zillow,395224,"Wichita, KS",msa,metro_48620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,395017,"Red Wing, MN",msa,metro_39860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,395133,"Stillwater, OK",msa,metro_44660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,394319,"Alma, MI",msa,metro_10940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MI
zillow,395228,"Willmar, MN",msa,metro_48820,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394379,"Bemidji, MN",msa,metro_13420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394445,"Casper, WY",msa,metro_16220,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WY
zillow,394615,"Fredericksburg, TX",msa,metro_23240,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394480,"Coeur d'Alene, ID",msa,metro_17660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=ID
zillow,395190,"Victoria, TX",msa,metro_47020,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,753903,"Marietta, OH",msa,metro_31930,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,394465,"Chillicothe, OH",msa,metro_17060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,395230,"Wilmington, OH",msa,metro_48940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,395185,"Van Wert, OH",msa,metro_46780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,395086,"Sevierville, TN",msa,metro_42940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TN
zillow,394793,"Liberal, KS",msa,metro_30580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,394422,"Brownwood, TX",msa,metro_15220,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394350,"Auburn, NY",msa,metro_12180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NY
zillow,753925,"Vineyard Haven, MA",msa,metro_47240,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MA
zillow,394437,"Ca-¦on City, CO",msa,metro_15860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CO
zillow,395049,"Salina, KS",msa,metro_41460,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,395135,"Storm Lake, IA",msa,metro_44740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,395091,"Shelbyville, TN",msa,metro_43180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TN
zillow,395189,"Vicksburg, MS",msa,metro_46980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MS
zillow,395183,"Vallejo, CA",msa,metro_46700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,394803,"Longview, TX",msa,metro_30980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,395162,"Torrington, CT",msa,metro_45860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CT
zillow,394682,"Hinesville, GA",msa,metro_25980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,394755,"Kokomo, IN",msa,metro_29020,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,395188,"Vernon, TX",msa,metro_46900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394596,"Flint, MI",msa,metro_22420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MI
zillow,394310,"Albert Lea, MN",msa,metro_10660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394785,"Lewisburg, PA",msa,metro_30260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,394503,"Corsicana, TX",msa,metro_18620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,395093,"Sheridan, WY",msa,metro_43260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WY
zillow,394838,"Mason City, IA",msa,metro_32380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,394354,"Austin, MN",msa,metro_12380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394936,"Olean, NY",msa,metro_36460,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NY
zillow,394584,"Fallon, NV",msa,metro_21980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NV
zillow,395040,"Roswell, NM",msa,metro_40740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NM
zillow,394847,"Meadville, PA",msa,metro_32740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,394525,"Decatur, IN",msa,metro_19540,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,395018,"Redding, CA",msa,metro_39820,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,394361,"Barnstable Town, MA",msa,metro_12700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MA
zillow,753915,"Salem, OH",msa,metro_41400,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,394474,"Cleveland, TN",msa,metro_17420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TN
zillow,394990,"Ponca City, OK",msa,metro_38620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,394904,"Natchitoches, LA",msa,metro_35060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=LA
zillow,394526,"Defiance, OH",msa,metro_19580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,394571,"Enterprise, AL",msa,metro_21460,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AL
zillow,394360,"Baraboo, WI",msa,metro_12660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WI
zillow,395048,"Salem, OR",msa,metro_41420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OR
zillow,753926,"Weatherford, OK",msa,metro_48220,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,394619,"Fresno, CA",msa,metro_23420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,394535,"Dixon, IL",msa,metro_19940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,394442,"Carbondale, IL",msa,metro_16060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,394866,"Minot, ND",msa,metro_33500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=ND
zillow,394777,"Laurinburg, NC",msa,metro_29900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NC
zillow,394851,"Merced, CA",msa,metro_32900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,395130,"Sterling, CO",msa,metro_44540,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CO
zillow,394886,"Mount Pleasant, TX",msa,metro_34420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394566,"Elko, NV",msa,metro_21220,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NV
zillow,394985,"Platteville, WI",msa,metro_38420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WI
zillow,395016,"Red Bluff, CA",msa,metro_39780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,395170,"Tupelo, MS",msa,metro_46180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MS
zillow,394955,"Palatka, FL",msa,metro_37260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=FL
zillow,394830,"Marshall, MN",msa,metro_32140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394433,"Cambridge, MD",msa,metro_15700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MD
zillow,395205,"Warsaw, IN",msa,metro_47700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,753909,"Ottawa, KS",msa,metro_36840,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,394831,"Marshall, MO",msa,metro_32180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MO
zillow,394472,"Clearlake, CA",msa,metro_17340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,394625,"Galesburg, IL",msa,metro_23660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,394622,"Gainesville, FL",msa,metro_23540,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=FL
zillow,394861,"Milledgeville, GA",msa,metro_33300,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,394380,"Bend, OR",msa,metro_13460,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OR
zillow,394852,"Meridian, MS",msa,metro_32940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MS
zillow,394444,"Carson City, NV",msa,metro_16180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NV
zillow,395140,"Sunbury, PA",msa,metro_44980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,395110,"Spearfish, SD",msa,metro_43940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SD
zillow,394569,"Emporia, KS",msa,metro_21380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,394704,"Indiana, PA",msa,metro_26860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,394696,"Huntington, IN",msa,metro_26540,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394700,"Huron, SD",msa,metro_26700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SD
zillow,394324,"Americus, GA",msa,metro_11140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,395033,"Rockford, IL",msa,metro_40420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,395088,"Shawnee, OK",msa,metro_43060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,395109,"Spartanburg, SC",msa,metro_43900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SC
zillow,394835,"Martin, TN",msa,metro_32280,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TN
zillow,394808,"Lubbock, TX",msa,metro_31180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394542,"Dubuque, IA",msa,metro_20220,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,395234,"Winona, MN",msa,metro_49100,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394342,"Atchison, KS",msa,metro_11860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,394987,"Plymouth, IN",msa,metro_38500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394759,"Laconia, NH",msa,metro_29060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NH
zillow,395196,"Wabash, IN",msa,metro_47340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394799,"Lock Haven, PA",msa,metro_30820,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,394538,"Douglas, GA",msa,metro_20060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,395072,"Scottsbluff, NE",msa,metro_42420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NE
zillow,394561,"El Paso, TX",msa,metro_21340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,395124,"Starkville, MS",msa,metro_44260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MS
zillow,394905,"New Bern, NC",msa,metro_35100,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NC
zillow,395181,"Uvalde, TX",msa,metro_46620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394621,"Gaffney, SC",msa,metro_23500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SC
zillow,394959,"Pampa, TX",msa,metro_37420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,395246,"Yuba City, CA",msa,metro_49700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,395089,"Sheboygan, WI",msa,metro_43100,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WI
zillow,395105,"Somerset, KY",msa,metro_43700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KY
zillow,395069,"Sault Ste. Marie, MI",msa,metro_42300,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MI
zillow,394587,"Farmington, MO",msa,metro_22100,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MO
zillow,394631,"Gillette, WY",msa,metro_23940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WY
zillow,395112,"Spirit Lake, IA",msa,metro_44020,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,394399,"Boise City, ID",msa,metro_14260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=ID
zillow,395128,"Staunton, VA",msa,county:00790,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=VA
zillow,753869,"Bloomington, IL",msa,metro_14010,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,394859,"Midland, MI",msa,metro_33220,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MI
zillow,395044,"Rutland, VT",msa,metro_40860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=VT
zillow,394312,"Albuquerque, NM",msa,metro_10740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NM
zillow,394670,"Hastings, NE",msa,metro_25580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NE
zillow,394891,"Mountain Home, AR",msa,metro_34260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AR
zillow,394730,"Juneau, AK",msa,metro_27940,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AK
zillow,395144,"Tahlequah, OK",msa,metro_45140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,394349,"Auburn, IN",msa,metro_12140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394298,"Aberdeen, WA",msa,metro_10140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WA
zillow,394912,"New Ulm, MN",msa,metro_35580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394409,"Bradford, PA",msa,metro_14620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,394737,"Kearney, NE",msa,metro_28260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NE
zillow,394716,"Jacksonville, NC",msa,metro_27340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NC
zillow,394742,"Kerrville, TX",msa,metro_28500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394878,"Morgan City, LA",msa,metro_34020,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=LA
zillow,394554,"Easton, MD",msa,metro_20660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MD
zillow,394749,"Kingsville, TX",msa,metro_28780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394327,"Anchorage, AK",msa,metro_11260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AK
zillow,395082,"Selinsgrove, PA",msa,metro_42780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,395175,"Ukiah, CA",msa,metro_46380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CA
zillow,394533,"Dickinson, ND",msa,metro_19860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=ND
zillow,394695,"Huntingdon, PA",msa,metro_26500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,395028,"Roanoke, VA",msa,metro_40220,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=VA
zillow,394768,"Lancaster, PA",msa,metro_29540,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,394335,"Arcadia, FL",msa,metro_11580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=FL
zillow,394920,"North Platte, NE",msa,metro_35820,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NE
zillow,753879,"Elkins, WV",msa,metro_21180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=WV
zillow,395013,"Rapid City, SD",msa,metro_39660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SD
zillow,395137,"Sulphur Springs, TX",msa,metro_44860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,395000,"Pottsville, PA",msa,metro_39060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,753914,"Port Lavaca, TX",msa,metro_38920,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394320,"Alpena, MI",msa,metro_10980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MI
zillow,394895,"Muscatine, IA",msa,metro_34700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,394811,"Lynchburg, VA",msa,metro_31340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=VA
zillow,394516,"Danville, IL",msa,metro_19180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,395239,"Worthington, MN",msa,metro_49380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MN
zillow,394375,"Bedford, IN",msa,metro_13260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394736,"Kapaa, HI",msa,metro_28180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=HI
